property_type,mukim,scheme_name_area,tenure,land_parcel_area,unit_level,transaction_price,year,income_median_area,area_median_price
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI PANTAI SENTRAL 2,Leasehold,1367.0166208,15,1177000,2021,11221.58385241534,1328000.0
Flat,Mukim Kuala Lumpur,Others,Freehold,764.2376384,1,300000,2023,11404.069648861696,455000.0
Flat,Mukim Petaling,KUCHAI ENTREPRENEURS PARK,Leasehold,947.2241152,2,220000,2023,10369.28584176086,220000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1485.4196352,32,1338000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,4200.0,8,4400000,2025,11817.214210903478,455000.0
Condominium/Apartment,Mukim Petaling,THE RAINZ BUKIT JALIL,Freehold,1872.9204096,11,1150000,2022,10391.98036882808,950000.0
Condominium/Apartment,Kuala Lumpur Town Centre,WARISAN CITY VIEW APARTMENT,Leasehold,910.196263424,15,400000,2024,10655.9521268712,450000.0
Condominium/Apartment,Mukim Petaling,NIDOZ RESIDENCES @ DESA PETALING,Leasehold,1216.3218752,31,720000,2022,10391.98036882808,720000.0
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),Leasehold,1205.5579648,28,1043000,2022,10990.92508681991,1046500.0
Low-Cost Flat,Mukim Petaling,PANGSAPURI PERMAI,Leasehold,645.8346240000001,2,240000,2022,10391.98036882808,210000.0
Condominium/Apartment,Mukim Petaling,PR1MA ALAM DAMAI,Leasehold,990.2797568,38,347000,2022,10391.98036882808,347000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,1108.6827712,25,1031000,2022,10391.98036882808,375000.0
Condominium/Apartment,Mukim Petaling,KM 1 BUKIT JALIL,Freehold,1716.8437088,25,1500000,2022,10391.98036882808,950000.0
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI VYNE SUNGAI BESI,Leasehold,882.6406528,22,684000,2023,11404.069648861696,791000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,1270.1414272,4,410000,2024,10346.591314693636,375000.0
Low-Cost Flat,Mukim Petaling,TAMAN SRI SENTOSA (LC),Leasehold,699.654176,3,205000,2024,10346.591314693636,190000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,977.36306432,2,450000,2024,10346.591314693636,375000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Leasehold,1022.571488,1,310000,2022,10990.92508681991,455000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Leasehold,899.970548544,18,415000,2021,11221.58385241534,455000.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,1571.5309184,11,420000,2025,10463.175280898877,400000.0
Condominium/Apartment,Mukim Batu,RESIDENSI SOUTH BROOKS,Freehold,861.112832,4,715000,2022,10518.458089229382,1031000.0
Condominium/Apartment,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,Freehold,947.2241152,22,850000,2024,10346.591314693636,1000000.0
Condominium/Apartment,Mukim Petaling,NIDOZ RESIDENCES @ DESA PETALING,Leasehold,1399.308352,33,815000,2022,10391.98036882808,720000.0
Flat,Mukim Setapak,BANDAR BARU WANGSA MAJU SEK 2,Leasehold,527.4316096,0,300000,2024,10463.175280898877,222500.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,462.8481472,2,212000,2024,10655.9521268712,570000.0
Condominium/Apartment,Mukim Kuala Lumpur,PANTAI HILLPARK APARTMENT,Leasehold,1388.5444416,3,495000,2024,11817.214210903478,485000.0
Condominium/Apartment,Mukim Setapak,Others,Freehold,1335.80128064,1,400000,2021,9519.48052434457,400000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,1022.571488,5,648000,2025,11817.214210903478,455000.0
Condominium/Apartment,Mukim Setapak,SKYMERIDIEN RESIDENCE,Leasehold,1345.4888,9,697000,2022,9434.403370786516,783000.0
Low-Cost Flat,Mukim Setapak,Others,Leasehold,559.7233408,8,200000,2021,9519.48052434457,400000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,1237.849696,11,620000,2024,10655.9521268712,565000.0
Condominium/Apartment,Mukim Petaling,BUKIT OUG,Freehold,1464.96820544,1,435000,2024,10346.591314693636,340000.0
Condominium/Apartment,Mukim Batu,Others,Leasehold,548.9594304,3,310000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Kuala Lumpur,VISTA ANGKASA APARTMENT,Leasehold,1001.0436672,13,360000,2024,11817.214210903478,350000.0
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),Leasehold,1205.5579648,17,1032000,2023,11404.069648861696,1046500.0
Flat,Kuala Lumpur Town Centre,Others,Freehold,914.932384,18,300000,2023,10479.465762561138,570000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,3390.631776,6,1800000,2022,10302.979398251076,565000.0
Flat,Mukim Petaling,Others,Leasehold,731.9459072,12,260000,2022,10391.98036882808,375000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,861.112832,21,450000,2023,10479.465762561138,570000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1453.127904,20,805000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Batu,RESIDENSI SOUTH BROOKS,Freehold,1237.849696,33,1040000,2022,10518.458089229382,1030000.0
Condominium/Apartment,Mukim Setapak,GENTING COURT,Leasehold,801.9113248,3,223000,2024,10463.175280898877,214000.0
Flat,Kuala Lumpur Town Centre,Others,Freehold,1758.82295936,0,500000,2024,10655.9521268712,570000.0
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),Leasehold,1280.9053376,18,1130000,2023,11404.069648861696,1046000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,1076.39104,3,460000,2025,11817.214210903478,455000.0
Condominium/Apartment,Mukim Petaling,Others,Leasehold,925.6962944,14,350000,2023,10369.28584176086,375000.0
Condominium/Apartment,Kuala Lumpur Town Centre,THE MAPLE,Freehold,1535.4718185600002,14,860000,2023,10479.465762561138,930000.0
Town House,Mukim Batu,Others,Leasehold,1668.406112,1,735000,2024,11745.298332582242,580000.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,1582.2948288,3,528000,2022,9434.403370786516,400000.0
Condominium/Apartment,Mukim Batu,SRI PUTRAMAS II,Freehold,1173.2662336,13,815000,2023,11131.878210905812,800000.0
Flat,Mukim Batu,Others,Leasehold,861.112832,9,255000,2024,11745.298332582242,580000.0
Condominium/Apartment,Mukim Petaling,ARENA GREEN,Freehold,731.9459072,1,265000,2025,10346.591314693636,300000.0
Condominium/Apartment,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,Freehold,2637.158048,16,3455000,2022,10302.979398251076,3202500.0
Town House,Mukim Setapak,Others,Freehold,2884.7279872,1,1700000,2021,9519.48052434457,400000.0
Condominium/Apartment,Kuala Lumpur Town Centre,THE ORION,Freehold,1302.4331584,30,625000,2024,10655.9521268712,1553000.0
Condominium/Apartment,Mukim Batu,LAMAN SCENARIA KIARA,Freehold,1011.8075776,10,580000,2023,11131.878210905812,675000.0
Condominium/Apartment,Mukim Petaling,Others,Leasehold,2012.8512448,10,919000,2022,10391.98036882808,375000.0
Low-Cost Flat,Mukim Batu,TMN FADASON,Leasehold,699.654176,5,235000,2021,10852.14496019228,210000.0
Flat,Mukim Batu,Others,Freehold,731.9459072,1,240000,2022,10518.458089229382,580000.0
Low-Cost Flat,Mukim Kuala Lumpur,Others,Freehold,807.29328,1,238000,2025,11817.214210903478,455000.0
Condominium/Apartment,Mukim Batu,MIZUMI RESIDENCES,Leasehold,936.4602048,17,500000,2021,10852.14496019228,499500.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,925.6962944,13,370000,2024,10463.175280898877,400000.0
Low-Cost Flat,Mukim Setapak,Others,Leasehold,559.7233408,15,150000,2022,9434.403370786516,400000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,2002.0873344,14,1500000,2021,10852.14496019228,580000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,1550.0030976,16,825000,2024,10655.9521268712,565000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Leasehold,4200.0,8,4400000,2024,10655.9521268712,565000.0
Low-Cost Flat,Mukim Petaling,Others,Leasehold,656.5985344000001,14,175000,2022,10391.98036882808,375000.0
Condominium/Apartment,Mukim Kuala Lumpur,BAYU TASIK CONDOMINIUM,Leasehold,925.6962944,13,380000,2023,11404.069648861696,395000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,742.7098176000001,3,1203000,2024,11817.214210903478,455000.0
Condominium/Apartment,Mukim Petaling,JALIL DAMAI APT,Freehold,1087.1549504,16,390000,2022,10391.98036882808,400000.0
Condominium/Apartment,Mukim Setapak,PLATINUM LAKE PV13,Leasehold,1323.9609792,19,475000,2024,10463.175280898877,495000.0
Condominium/Apartment,Mukim Setapak,Others,Freehold,3024.6588224,25,2205000,2022,9434.403370786516,400000.0
Flat,Mukim Setapak,TMN TERATAI MEWAH,Freehold,656.5985344000001,9,270000,2022,9434.403370786516,265000.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,1087.1549504,0,515000,2023,9948.789325842698,400000.0
Condominium/Apartment,Mukim Petaling,SERINGIN RESIDENCES,Freehold,2572.5745856,16,1550000,2022,10391.98036882808,1225000.0
Condominium/Apartment,Kuala Lumpur Town Centre,MENARA KENANGA,Freehold,861.112832,21,415000,2023,10479.465762561138,400000.0
Low-Cost Flat,Mukim Kuala Lumpur,SRI PENARA,Leasehold,645.8346240000001,14,280000,2024,11817.214210903478,280000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,947.2241152,15,380000,2022,10990.92508681991,455000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,1743.7534848,23,1070000,2021,10423.65357921872,375000.0
Condominium/Apartment,Mukim Batu,Others,Leasehold,1044.0993088,1,480000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Petaling,PARAISO @ THE EARTH,Leasehold,1097.9188608,14,702000,2024,10346.591314693636,714500.0
Condominium/Apartment,Mukim Setapak,Others,Freehold,1001.0436672,1,360000,2023,9948.789325842698,400000.0
Flat,Mukim Kuala Lumpur,PANGSAPURI CENDANA,Leasehold,624.3068032,15,220000,2022,10990.92508681991,230000.0
Condominium/Apartment,Mukim Batu,RESIDENSI SOUTH BROOKS,Freehold,1237.849696,16,1057000,2021,10852.14496019228,1030000.0
Condominium/Apartment,Mukim Setapak,SKYMERIDIEN RESIDENCE,Leasehold,1205.5579648,13,777000,2021,9519.48052434457,783000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,1227.0857856,1,430000,2024,10655.9521268712,570000.0
Condominium/Apartment,Kuala Lumpur Town Centre,PANGSAPURI MAWAR,Freehold,850.3489216,12,290000,2021,10310.3500074107,320000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,1011.8075776,7,368000,2022,10391.98036882808,375000.0
Condominium/Apartment,Mukim Batu,Others,Leasehold,968.751936,5,280000,2025,11745.298332582244,580000.0
Low-Cost Flat,Mukim Setapak,TMN MELATI,Freehold,581.2511616,2,180000,2022,9434.403370786516,220000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1420.8361728,19,440000,2023,11131.878210905812,580000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,2938.5475392000003,5,2750000,2025,10655.9521268712,565000.0
Condominium/Apartment,Kuala Lumpur Town Centre,VILLA SCOTT,Freehold,1140.9745024,21,493000,2023,10479.465762561138,577500.0
Low-Cost Flat,Mukim Kuala Lumpur,Others,Freehold,656.5985344000001,2,290000,2023,11404.069648861696,455000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1442.3639936,9,520000,2024,11745.298332582242,580000.0
Condominium/Apartment,Mukim Setapak,SKYMERIDIEN RESIDENCE,Leasehold,1205.5579648,19,791000,2021,9519.48052434457,783000.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,1151.7384128,5,500000,2023,9948.789325842698,400000.0
Condominium/Apartment,Mukim Petaling,PR1MA ALAM DAMAI,Leasehold,936.4602048,31,315000,2021,10423.65357921872,347000.0
Low-Cost Flat,Mukim Kuala Lumpur,Others,Leasehold,645.8346240000001,4,210000,2023,11404.069648861696,455000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Leasehold,1248.6136064,12,570000,2023,11404.069648861696,455000.0
Condominium/Apartment,Mukim Setapak,Others,Freehold,1055.93961024,5,300000,2023,9948.789325842698,400000.0
Flat,Mukim Batu,TMN SRI MURNI MEDIUM COST FLAT,Leasehold,796.5293696,4,210000,2024,11745.298332582242,185000.0
Flat,Mukim Kuala Lumpur,PANGSAPURI CENDANA,Leasehold,624.3068032,1,220000,2022,10990.92508681991,230000.0
Condominium/Apartment,Mukim Setapak,IDAMAN SUTERA,Freehold,850.3489216,0,320000,2024,10463.175280898877,304500.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1291.6692480000002,34,832000,2021,10852.14496019228,580000.0
Condominium/Apartment,Mukim Batu,TRINITY LEMANJA,Freehold,914.932384,27,499000,2023,11131.878210905812,565000.0
Condominium/Apartment,Mukim Batu,28 MONT KIARA,Freehold,2701.7415104,34,2150000,2025,11745.298332582244,2018000.0
Condominium/Apartment,Mukim Batu,28 MONT KIARA,Freehold,3003.1310016,30,2450000,2023,11131.878210905812,2018000.0
Condominium/Apartment,Mukim Setapak,Others,Freehold,1001.0436672,1,400000,2022,9434.403370786516,400000.0
Condominium/Apartment,Mukim Batu,THE WESTSIDE ONE (DESA PARKCITY),Freehold,1345.4888,17,1050000,2022,10518.458089229382,1280000.0
Condominium/Apartment,Mukim Ulu Kelang,RESIDENSI SETIAWANGSA,Leasehold,1194.7940544,12,680000,2023,10191.0,735000.0
Condominium/Apartment,Kuala Lumpur Town Centre,DUA RESIDENCY,Freehold,2281.9490048,12,1680000,2024,10655.9521268712,2850000.0
Flat,Mukim Petaling,Others,Leasehold,592.015072,2,153000,2022,10391.98036882808,375000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1291.6692480000002,23,720000,2025,11745.298332582244,580000.0
Flat,Mukim Batu,TMN FADASON,Leasehold,699.654176,10,240000,2025,11745.298332582244,210000.0
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),Leasehold,1205.5579648,31,1046000,2023,11404.069648861696,1046500.0
Condominium/Apartment,Mukim Setapak,PLATINUM LAKE PV13,Leasehold,1323.9609792,7,450000,2022,9434.403370786516,495000.0
Flat,Mukim Kuala Lumpur,Others,Leasehold,968.751936,1,280000,2024,11817.214210903478,455000.0
Condominium/Apartment,Mukim Kuala Lumpur,DANAU IMPIAN & DANAU IDAMAN,Leasehold,914.932384,2,300000,2022,10990.92508681991,330000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,1108.6827712,8,350000,2022,10391.98036882808,375000.0
Condominium/Apartment,Mukim Kuala Lumpur,SUASANA LUMAYAN CONDO(CASA IMPIAN),Leasehold,1140.9745024,13,460000,2021,11221.58385241534,495000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,1485.4196352,11,1000000,2022,10302.979398251076,565000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,1496.1835456,10,1150000,2022,10302.979398251076,565000.0
Condominium/Apartment,Mukim Setapak,Others,Freehold,818.0571904000001,2,320000,2024,10463.175280898877,400000.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,775.0015488,16,280000,2022,9434.403370786516,400000.0
Condominium/Apartment,Kuala Lumpur Town Centre,THE CAPERS @ SENTUL EAST,Freehold,999.859637056,4,650000,2022,10302.979398251076,725000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1679.1700224,11,665000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,807.29328,12,400000,2023,10369.28584176086,375000.0
Flat,Mukim Setapak,PANGSAPURI BANDARAYA GOMBAK,Leasehold,559.7233408,3,230000,2023,9948.789325842698,210000.0
Low-Cost Flat,Mukim Petaling,SRI RAKYAT APT,Freehold,667.3624448,11,230000,2024,10346.591314693636,225000.0
Condominium/Apartment,Mukim Petaling,THE Z RESIDENCE,Freehold,1237.849696,18,640000,2023,10369.28584176086,650000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1022.571488,6,380000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Petaling,ENDAH VILLA,Leasehold,1130.210592,2,370000,2023,10369.28584176086,378000.0
Condominium/Apartment,Mukim Ampang,BAM VILLAS,Leasehold,1173.2662336,5,335000,2023,10402.474040816329,341000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,1194.7940544,20,780000,2025,10346.591314693636,375000.0
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),Leasehold,1184.030144,15,1009000,2022,10990.92508681991,1046500.0
Condominium/Apartment,Mukim Setapak,SKYMERIDIEN RESIDENCE,Leasehold,1323.9609792,11,811000,2021,9519.48052434457,783000.0
Condominium/Apartment,Mukim Batu,THE WESTSIDE THREE (DESA PARKCITY),Freehold,1248.6136064,13,1210000,2023,11131.878210905812,1400000.0
Condominium/Apartment,Mukim Kuala Lumpur,Others,Freehold,3336.812224,4,2760000,2022,10990.92508681991,455000.0
Condominium/Apartment,Mukim Batu,Others,Leasehold,1099.964003776,38,560000,2023,11131.878210905812,580000.0
Condominium/Apartment,Mukim Batu,LAMAN SCENARIA KIARA,Freehold,1151.7384128,21,653000,2023,11131.878210905812,675000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1838.47589632,25,1110000,2023,11131.878210905812,580000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,1851.3925888,14,1050000,2024,11745.298332582242,580000.0
Low-Cost Flat,Mukim Kuala Lumpur,SRI PENARA,Leasehold,645.8346240000001,12,290000,2024,11817.214210903478,280000.0
Low-Cost Flat,Mukim Setapak,Others,Leasehold,645.8346240000001,4,169000,2021,9519.48052434457,400000.0
Condominium/Apartment,Kuala Lumpur Town Centre,Others,Freehold,1313.1970688,15,600000,2022,10302.979398251076,565000.0
Condominium/Apartment,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,Freehold,1560.767008,15,920000,2021,10310.3500074107,1000000.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,818.0571904000001,45,318000,2025,10463.175280898877,400000.0
Condominium/Apartment,Mukim Setapak,Others,Freehold,1259.3775168,11,470000,2022,9434.403370786516,400000.0
Condominium/Apartment,Kuala Lumpur Town Centre,THE MAPLE,Freehold,1535.4718185600002,20,850000,2023,10479.465762561138,930000.0
Condominium/Apartment,Mukim Batu,Others,Freehold,3703.86156864,13,3222000,2022,10518.458089229382,580000.0
Condominium/Apartment,Mukim Setapak,Others,Freehold,1334.7248896,4,420000,2023,9948.789325842698,400000.0
Condominium/Apartment,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),Leasehold,1399.308352,31,1209000,2023,11404.069648861696,1046000.0
Flat,Mukim Setapak,BANDAR BARU WANGSA MAJU SEK 2,Leasehold,710.4180864,2,221000,2024,10463.175280898877,224500.0
Town House,Mukim Batu,Others,Freehold,2755.5610624,2,1390000,2025,11745.298332582244,580000.0
Condominium/Apartment,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,Freehold,1528.4752768,9,800000,2024,10655.9521268712,1000000.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,1140.9745024,3,428000,2023,9948.789325842698,400000.0
Condominium/Apartment,Mukim Petaling,Others,Freehold,1237.849696,4,450000,2022,10391.98036882808,375000.0
Flat,Kuala Lumpur Town Centre,Others,Freehold,624.3068032,3,150000,2025,10655.9521268712,570000.0
Condominium/Apartment,Mukim Setapak,Others,Leasehold,914.932384,9,300000,2021,9519.48052434457,400000.0
Condominium/Apartment,Mukim Batu,KIARA VILLE,Freehold,2400.3520192,22,1500000,2025,11745.298332582244,1420000.0
Low-Cost Flat,Mukim Kuala Lumpur,Others,Leasehold,650.032549056,12,250000,2022,10990.92508681991,455000.0
Condominium/Apartment,Mukim Batu,RESIDENSI SELINGSING,Freehold,1001.0436672,21,565000,2021,10852.14496019228,475000.0
Condominium/Apartment,Mukim Setapak,SENTUL POINT SUITE APARTMENTS,Freehold,1011.8075776,3,407000,2023,9948.789325842698,384000.0
Condominium/Apartment,Mukim Setapak,BANDAR BARU WANGSA MAJU SEK 2,Leasehold,667.3624448,1,225000,2023,9948.789325842698,222500.0
Condominium/Apartment,Kuala Lumpur Town Centre,RESIDENSI SETIA SKY SEPUTEH,Freehold,3013.894912,20,3880000,2023,10479.465762561138,3202500.0
Condominium/Apartment,Mukim Petaling,Others,Leasehold,1033.3353984,19,300000,2023,10369.28584176086,375000.0
Low-Cost Flat,Mukim Kuala Lumpur,BGN SRI LEMPAH,Leasehold,557.57055872,4,185000,2022,10990.92508681991,185000.0
Condominium/Apartment,Mukim Petaling,BUKIT OUG,Freehold,1221.7038304,6,400000,2022,10391.98036882808,340000.0
Condominium/Apartment,Mukim Petaling,BUKIT OUG,Freehold,775.0015488,4,224000,2022,10391.98036882808,350000.0
Condominium/Apartment,Mukim Petaling,ENDAH REGAL,Leasehold,1140.9745024,3,500000,2023,10369.28584176086,500000.0
Condominium/Apartment,Mukim Batu,Others,Leasehold,1054.8632192,26,545000,2023,11131.878210905812,580000.0
Condominium/Apartment,Mukim Kuala Lumpur,1 RAZAK MANSION,Leasehold,807.29328,16,300000,2025,11817.214210903478,296500.0
