Property Type,District,Mukim,Scheme Name/Area,Road Name,"Month, Year of Transaction Date",Tenure,Land/Parcel Area,Unit,Main Floor Area,Unit        ,Unit Level,Transaction Price  
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DANAU KOTA,JALAN 4/23E,July 2024,Leasehold,164,sq.m,109.44,sq.m,    ,700000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DANAU KOTA,JALAN 5/23E,February 2023,Freehold,164,sq.m,276.85,sq.m,    ,1050000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DANAU KOTA,JALAN 5/23E,September 2023,Leasehold,164,sq.m,109.44,sq.m,    ,850000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DANAU KOTA,JALAN 15/23B,October 2022,Leasehold,166,sq.m,116.36,sq.m,    ,775000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DANAU KOTA,JLN 3/23E,April 2024,Leasehold,164,sq.m,109.44,sq.m,    ,750000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DANAU KOTA,JLN 6/23E,February 2022,Leasehold,164,sq.m,109.44,sq.m,    ,755000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA ANDAMAN,BBWM,June 2024,Leasehold,139,sq.m,206.72,sq.m,    ,1270000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA ANDAMAN,JALAN ANDAMAN 2,May 2024,Leasehold,139,sq.m,204.11,sq.m,    ,1110000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA ANDAMAN,JALAN ANDAMAN 5,March 2021,Leasehold,139,sq.m,214.192,sq.m,    ,1200000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA ANDAMAN,JALAN ANDAMAN 5,August 2022,Leasehold,139,sq.m,214.192,sq.m,    ,978000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA ANDAMAN,JLN ANDAMAN,May 2023,Leasehold,139,sq.m,206.72,sq.m,    ,980000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA ANDAMAN,JLN ANDAMAN,October 2023,Leasehold,139,sq.m,206.72,sq.m,    ,1025000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA MELAWATI,JALAN 8/4,October 2023,Freehold,153,sq.m,133.6,sq.m,    ,880000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA MELAWATI,JLN 8/4,April 2024,Freehold,153,sq.m,166.48,sq.m,    ,800000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA MELAWATI,JLN DESA MELAWATI 1A (CASA RIMBA),May 2022,Freehold,223,sq.m,309.53,sq.m,    ,1870000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA MELAWATI,JLN DESA MELAWATI 1A (CASA RIMBA),September 2023,Freehold,206,sq.m,222.7,sq.m,    ,1500000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK, JALAN 27/27B,December 2023,Freehold,55,sq.m,80,sq.m,    ,500000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,5/27B,April 2023,Freehold,55,sq.m,79.99,sq.m,    ,420000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,18/27B,July 2023,Freehold,55,sq.m,80,sq.m,    ,488000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,27/27B,January 2025,Freehold,55,sq.m,80,sq.m,    ,450000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,29/27B,September 2024,Freehold,55,sq.m,80,sq.m,    ,390000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 4/27B,December 2023,Freehold,55,sq.m,80,sq.m,    ,453000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 4/27B,August 2024,Freehold,55,sq.m,80,sq.m,    ,450000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 7/27B,December 2023,Freehold,55,sq.m,80,sq.m,    ,380000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 8/27B,June 2023,Freehold,55,sq.m,66.57,sq.m,    ,460000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 10/27B,June 2022,Freehold,72,sq.m,78.03,sq.m,    ,460000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 10/27B,March 2024,Freehold,117,sq.m,78.03,sq.m,    ,600000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 11/27B,October 2022,Freehold,55,sq.m,80,sq.m,    ,400000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 11/27B,July 2025,Freehold,55,sq.m,80,sq.m,    ,440000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 12/27B,June 2024,Freehold,55,sq.m,80,sq.m,    ,500000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 17/27B,September 2025,Freehold,55,sq.m,80,sq.m,    ,415000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 18/27B,September 2024,Freehold,55,sq.m,86.5,sq.m,    ,415000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 18/27B,October 2025,Freehold,55,sq.m,80,sq.m,    ,418000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 19/27B,August 2025,Freehold,55,sq.m,80,sq.m,    ,470000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 23/27B,January 2022,Freehold,155,sq.m,135.45,sq.m,    ,730000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 23/27B,January 2024,Freehold,55,sq.m,56.11,sq.m,    ,348000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 23/27B,January 2025,Freehold,55,sq.m,56.11,sq.m,    ,500000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 25/27B,April 2022,Freehold,55,sq.m,83.9,sq.m,    ,410000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 25/27B,May 2022,Freehold,55,sq.m,80,sq.m,    ,385000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 25/27B,August 2022,Freehold,55,sq.m,80,sq.m,    ,450000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 25/27B,December 2022,Freehold,55,sq.m,80,sq.m,    ,400000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 26/27B,February 2022,Freehold,55,sq.m,57.23,sq.m,    ,430000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 27/27B,August 2022,Freehold,55,sq.m,80,sq.m,    ,420000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 27/27B,June 2023,Freehold,55,sq.m,80,sq.m,    ,420000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 28/27B,August 2024,Freehold,55,sq.m,85.2,sq.m,    ,410000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 32/27B,March 2022,Freehold,55,sq.m,71.23,sq.m,    ,500000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 33/27B,April 2021,Freehold,55,sq.m,57.23,sq.m,    ,350000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 33/27B,November 2023,Freehold,55,sq.m,57.23,sq.m,    ,350000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 33/27B,July 2024,Freehold,55,sq.m,57.23,sq.m,    ,350000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 38/27B,December 2022,Freehold,55,sq.m,80,sq.m,    ,350000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 38/27B,May 2023,Freehold,54.625,sq.m,80,sq.m,    ,380000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 38/27B,May 2023,Freehold,55,sq.m,80,sq.m,    ,383000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 39/27B,May 2023,Freehold,55,sq.m,80,sq.m,    ,400000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 39/27B,September 2024,Freehold,55,sq.m,93,sq.m,    ,428000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 40/27B,October 2025,Freehold,55,sq.m,80,sq.m,    ,465000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JALAN 41/27B,May 2023,Freehold,55,sq.m,57.23,sq.m,    ,400000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 3/27B,August 2025,Freehold,103,sq.m,195.75,sq.m,    ,690000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 5/27B,April 2022,Freehold,55,sq.m,79.99,sq.m,    ,430000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 5/27B,October 2022,Freehold,55,sq.m,80,sq.m,    ,500000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 5/27B,July 2025,Freehold,55,sq.m,80,sq.m,    ,450000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 9/27B,October 2022,Freehold,55,sq.m,57.23,sq.m,    ,435000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 10/27B,February 2023,Freehold,57,sq.m,91.37,sq.m,    ,500000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 10/27B,April 2023,Freehold,63,sq.m,78.03,sq.m,    ,430000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN  11/27B,May 2023,Freehold,55,sq.m,85.84,sq.m,    ,490000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 11/27B,July 2023,Freehold,54.6,sq.m,80,sq.m,    ,382000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 11/27B,July 2024,Freehold,55,sq.m,80,sq.m,    ,460000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 17/27B,June 2023,Freehold,54.997,sq.m,80,sq.m,    ,480000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 18/27B,February 2022,Freehold,55,sq.m,80,sq.m,    ,450000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 20/27B,May 2023,Freehold,55,sq.m,80,sq.m,    ,450000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 20/27B,November 2023,Freehold,55,sq.m,80,sq.m,    ,380000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 20/27B,August 2025,Freehold,55,sq.m,80,sq.m,    ,420000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN  21/27BA,December 2021,Freehold,55,sq.m,80,sq.m,    ,402000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 24/27B,March 2022,Leasehold,55,sq.m,80,sq.m,    ,390000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 27/27B,May 2022,Freehold,55,sq.m,80,sq.m,    ,400000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 30/27B,April 2025,Freehold,55,sq.m,80,sq.m,    ,390000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 31/27B,May 2023,Freehold,55,sq.m,80,sq.m,    ,385000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 31/27B,October 2023,Freehold,55,sq.m,80,sq.m,    ,499000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 31/27B,June 2024,Freehold,55,sq.m,80,sq.m,    ,470000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 31/27B,October 2025,Freehold,55,sq.m,80,sq.m,    ,430000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 32/27B,June 2023,Freehold,55,sq.m,57.23,sq.m,    ,360000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 34/27B,November 2024,Freehold,55,sq.m,57.23,sq.m,    ,325000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 35/27B,November 2025,Freehold,103,sq.m,80,sq.m,    ,540000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 38/27B,April 2024,Freehold,55,sq.m,80,sq.m,    ,412000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN 40/27B,May 2024,Freehold,55,sq.m,80,sq.m,    ,390000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN. 19/27B,September 2024,Freehold,103,sq.m,82.31,sq.m,    ,615000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA SETAPAK,JLN. 27/27B,December 2022,Freehold,55,sq.m,119.4,sq.m,    ,490000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA VILLAS,JALAN 4/27E,May 2021,Leasehold,199.81,sq.m,199.81,sq.m,    ,1250000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA VILLAS,JALAN 4/27E,April 2022,Leasehold,272,sq.m,199.81,sq.m,    ,1300000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESA VILLAS,JALAN 4/27E,February 2023,Leasehold,133,sq.m,199.81,sq.m,    ,1200000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESIRAN BAYU,JLN DESIRAN BAYU,August 2022,Leasehold,228,sq.m,274.06,sq.m,    ,1600000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,DESIRAN BAYU,JLN DESIRAN BAYU 1,July 2022,Leasehold,229,sq.m,274.06,sq.m,    ,1750000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,HOTSPRING GARDEN,JLN AIR DUSUN,March 2022,Freehold,149,sq.m,174,sq.m,    ,700000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,JALAN SENTUL,JALAN SENTUL IMPIAN,September 2024,Leasehold,453,sq.m,264.648,sq.m,    ,1600000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,JALAN SENTUL,JALAN SENTUL JAYA 3,April 2025,Freehold,192,sq.m,223.9,sq.m,    ,1320000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,JALAN SENTUL,PERSIARAN SENTUL BAHAGIA,March 2022,Freehold,147,sq.m,293.1,sq.m,    ,980000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,JALAN SENTUL,SENTUL IMPIAN,December 2021,Leasehold,151,sq.m,264.648,sq.m,    ,1300000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,KB AIR PANAS,JLN AYER PANAS,March 2023,Leasehold,141.208,sq.m,188.13,sq.m,    ,720000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JALAN 9/21D,June 2022,Freehold,204,sq.m,243.5,sq.m,    ,1280000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JALAN 9/21D,June 2023,Freehold,204,sq.m,243.5,sq.m,    ,1250000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JALAN JERNAI 6,May 2023,Freehold,191,sq.m,235.54,sq.m,    ,1330000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JALAN JERNAI 9,July 2023,Freehold,121,sq.m,216.09,sq.m,    ,1100000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JALAN JERNAI 9,November 2024,Freehold,121,sq.m,216.09,sq.m,    ,1050000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JLN 8/21D,July 2022,Freehold,178,sq.m,218.87,sq.m,    ,1130000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JLN 8/21D,October 2024,Freehold,178,sq.m,218.87,sq.m,    ,1200000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JLN 10/21D,March 2022,Freehold,158,sq.m,218.87,sq.m,    ,1160000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JLN 10/21D,July 2022,Freehold,132,sq.m,218.15,sq.m,    ,1000000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JLN 10/21D,August 2025,Freehold,134,sq.m,162.08,sq.m,    ,850000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JLN 12/21D,April 2024,Freehold,136,sq.m,240.58,sq.m,    ,930000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JLN JERNAI 7,May 2022,Freehold,130,sq.m,235.54,sq.m,    ,1030000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JLN JERNAI 7,July 2025,Freehold,393,sq.m,235.54,sq.m,    ,2000000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,MEDAN IDAMAN,JLN JERNAI 9,August 2024,Freehold,130,sq.m,235.54,sq.m,    ,1110000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,OFF JLN GOMBAK,JALAN 3/50A,May 2023,Leasehold,143,sq.m,137.96,sq.m,    ,750000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,RESIDENSI LAMAN TIMUR, EAST 57,June 2022,Freehold,349.17,sq.m,324.51,sq.m,    ,2629000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,RESIDENSI LAMAN TIMUR, JALAN LAMAN TIMUR 2,June 2022,Freehold,259.46,sq.m,324.51,sq.m,    ,2100000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,RESIDENSI LAMAN TIMUR,DESA MELAWATI,June 2022,Freehold,114,sq.m,114,sq.m,    ,2688000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,RESIDENSI LAMAN TIMUR,DESA MELAWATI,June 2022,Freehold,236.95,sq.m,236.95,sq.m,    ,2194000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,RESIDENSI LAMAN TIMUR,DESA MELAWATI,June 2022,Freehold,431.17,sq.m,431.17,sq.m,    ,2844000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,RESIDENSI LAMAN TIMUR,DESA MELAWATI,March 2024,Freehold,231,sq.m,231,sq.m,    ,2160000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,RESIDENSI LAMAN TIMUR,"JALAN LAMAN TIMUR 2, DESA MELAWATI",June 2022,Freehold,219.92,sq.m,219.92,sq.m,    ,2195000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,RESIDENSI SUNGAI MULIA,LRG SG MULIA 4A,November 2023,Freehold,139,sq.m,233.88,sq.m,    ,1000000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SENTUL GARDEN,JLN SENTUL MURNI,December 2024,Freehold,111.5729,sq.m,121.52,sq.m,    ,600000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SENTUL GARDEN,LORONG SENTUL ENDAH,May 2022,Freehold,111.945,sq.m,135.64,sq.m,    ,530000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SENTUL GARDEN,LRG SENTUL BAHAGIA 3,January 2024,Freehold,148.64,sq.m,174.66,sq.m,    ,810000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SENTUL JAYA,JLN SENTUL JAYA 4,March 2023,Leasehold,174.66,sq.m,220.9,sq.m,    ,740000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SETAPAK INDAH JAYA,JALAN PUAH JAYA 4,May 2025,Leasehold,235,sq.m,139.73,sq.m,    ,720000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SETAPAK INDAH JAYA,JLN PUAH JAYA 3,September 2022,Leasehold,125,sq.m,129.9,sq.m,    ,600000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SETAPAK INDAH JAYA,JLN PUAH JAYA 4,September 2023,Leasehold,123,sq.m,129.88,sq.m,    ,480000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SETAPAK INDAHJAYA,JLN PUAH JAYA 3,January 2025,Leasehold,135,sq.m,138.24,sq.m,    ,600000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SETAPAK RIA,JALAN KUKUBAN 3,July 2023,Freehold,130,sq.m,239.22,sq.m,    ,1230000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SETAPAK RIA,JALAN KUKUBAN 3,May 2024,Freehold,295,sq.m,338,sq.m,    ,1530000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,February 2022,Freehold,200,sq.m,327.47,sq.m,    ,1860000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,June 2022,Freehold,201,sq.m,327.47,sq.m,    ,2000000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,July 2022,Freehold,201,sq.m,327.47,sq.m,    ,2100000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,July 2022,Freehold,201,sq.m,327.47,sq.m,    ,1800000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,July 2022,Freehold,377,sq.m,341.3,sq.m,    ,2800000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,November 2022,Freehold,199,sq.m,327.47,sq.m,    ,2000000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,April 2023,Freehold,200,sq.m,327.47,sq.m,    ,1790000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,November 2023,Freehold,205,sq.m,327.47,sq.m,    ,2470000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,January 2024,Freehold,203,sq.m,327.47,sq.m,    ,2200000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,May 2024,Freehold,200,sq.m,327.47,sq.m,    ,2200000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,August 2024,Freehold,200,sq.m,327.47,sq.m,    ,1880000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,September 2024,Freehold,201,sq.m,327.47,sq.m,T,1730000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,SUNWAY MONTANA,JALAN DESA MELAWATI,November 2024,Freehold,201,sq.m,327.47,sq.m,1-3,1800000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,TAMAN KOSMO JAYA,PERSIARAN SENTUL,March 2022,Freehold,209,sq.m,145.85,sq.m,    ,800000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,TMN BUNGA RAYA,LORONG MALINJA 5,June 2022,Freehold,131,sq.m,149.2,sq.m,    ,725000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,TMN BUNGA RAYA,LORONG MASRIA 1,August 2025,Freehold,143,sq.m,169.92,sq.m,    ,780000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,TMN BUNGA RAYA,LORONG MASRIA 2,August 2022,Freehold,131,sq.m,140.19,sq.m,    ,748000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,TMN BUNGA RAYA,LORONG MASRIA 2,November 2022,Freehold,132,sq.m,119.74,sq.m,    ,700000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,TMN BUNGA RAYA,LORONG MASRIA 3,April 2024,Freehold,131,sq.m,124.77,sq.m,    ,700000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,TMN BUNGA RAYA,LORONG MASRIA 3,August 2024,Freehold,131,sq.m,119.75,sq.m,    ,700000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,TMN DATUK SENU,JALAN DATO SENU 9,June 2022,Leasehold,55,sq.m,76.92,sq.m,    ,320000
2 - 2 1/2 Storey Terraced,Kuala Lumpur,Mukim Setapak,TMN DATUK SENU,JALAN DATO SENU 22,September 2022,Leasehold,55,sq.m,97.73,sq.m,    ,360000
